,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,winrate 30,winrate 6,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,TOV_right,STL_right,BLK_right,PF_right,+/-_right,winrate 30_right,winrate 6_right
1829,WAS,WAS vs. MIN,08/13/2010,W,40,76.16666666666667,27.266666666666666,62.13333333333333,43.63333333333333,4.666666666666667,13.066666666666665,36.73333333333333,16.966666666666665,22.63333333333333,75.73333333333333,10.966666666666667,23.53333333333333,34.5,13.3,17.933333333333334,8.666666666666666,2.466666666666667,19.7,2.1,0.5666666666666667,0.5,MIN,MIN @ WAS,08/13/2010,L,40,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5
1830,PHO,PHO @ IND,08/13/2010,L,40,96.36666666666666,34.36666666666667,73.7,46.1,7.7666666666666675,21.766666666666666,35.43333333333333,19.866666666666667,23.4,84.8,8.8,27.8,36.6,20.5,14.966666666666667,7.433333333333334,4.5,20.83333333333333,3.7666666666666666,0.5,0.6666666666666666,IND,IND vs. PHO,08/13/2010,W,40,76.86666666666666,27.16666666666667,64.36666666666666,42.06666666666667,6.4,18.266666666666666,35.23333333333333,16.133333333333333,20.466666666666665,78.33333333333333,10.1,22.03333333333333,32.13333333333333,16.333333333333332,16.2,10.966666666666667,4.7,21.066666666666666,4.066666666666666,0.6,0.3333333333333333
1831,MIN,MIN @ WAS,08/13/2010,L,40,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5,WAS,WAS vs. MIN,08/13/2010,W,40,76.16666666666667,27.266666666666666,62.13333333333333,43.63333333333333,4.666666666666667,13.066666666666665,36.73333333333333,16.966666666666665,22.63333333333333,75.73333333333333,10.966666666666667,23.53333333333333,34.5,13.3,17.933333333333334,8.666666666666666,2.466666666666667,19.7,2.1,0.5666666666666667,0.5
1832,ATL,ATL vs. NYL,08/13/2010,L,40,85.43333333333334,32.63333333333333,72.86666666666666,44.56666666666667,4.133333333333334,13.433333333333335,30.7,16.033333333333335,22.66666666666667,70.33333333333333,13.1,26.766666666666666,39.86666666666667,19.466666666666665,17.3,8.6,4.4,20.666666666666668,2.466666666666667,0.6333333333333333,0.6666666666666666,NYL,NYL @ ATL,08/13/2010,W,40,76.83333333333333,28.66666666666667,65.1,43.83333333333334,6.833333333333332,18.066666666666666,37.6,12.666666666666664,15.633333333333333,80.46666666666667,8.4,22.8,31.2,17.766666666666666,15.2,8.533333333333333,2.933333333333333,18.633333333333333,0.7333333333333333,0.5,0.3333333333333333
1833,CON,CON vs. SEA,08/13/2010,W,40,80.83333333333333,29.33333333333333,70.53333333333333,41.333333333333336,6.666666666666668,19.3,33.03333333333333,15.5,19.633333333333333,77.43333333333334,10.833333333333336,25.7,36.53333333333333,17.5,14.8,7.4,3.733333333333333,18.33333333333333,-1.3333333333333333,0.5,0.3333333333333333,SEA,SEA @ CON,08/13/2010,L,40,81.3,28.9,65.5,43.9,6.5,18.233333333333334,35.56666666666667,17.0,21.53333333333333,79.2,11.733333333333333,25.1,36.833333333333336,17.366666666666667,16.266666666666666,8.633333333333333,4.1,20.9,7.9,0.8333333333333334,0.5
1834,MIN,MIN vs. LAS,08/12/2010,L,40,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5,LAS,LAS @ MIN,08/12/2010,W,40,76.7,28.7,64.66666666666667,43.96666666666667,5.833333333333332,16.833333333333332,33.2,13.466666666666667,16.666666666666668,80.03333333333333,8.133333333333333,23.66666666666667,31.8,17.8,15.3,6.833333333333332,4.166666666666667,17.0,-3.2666666666666666,0.36666666666666653,0.5
1835,MIN,MIN @ SAN,08/10/2010,W,40,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5,SAN,SAN vs. MIN,08/10/2010,L,40,75.13333333333334,27.8,61.0,45.16666666666666,6.1,17.066666666666666,34.86666666666667,13.433333333333335,17.1,78.76666666666667,7.133333333333334,21.83333333333333,28.966666666666665,17.433333333333334,15.633333333333333,7.2666666666666675,2.7666666666666666,17.166666666666668,-3.1333333333333333,0.43333333333333335,0.5
1836,CHI,CHI vs. PHO,08/10/2010,W,40,75.4,26.83333333333333,62.03333333333333,42.7,4.9,14.0,35.3,16.833333333333332,21.73333333333333,76.36666666666666,9.066666666666666,22.16666666666667,31.23333333333333,16.333333333333332,14.866666666666667,8.166666666666666,4.566666666666666,18.233333333333334,0.3,0.4666666666666667,0.3333333333333333,PHO,PHO @ CHI,08/10/2010,L,40,96.36666666666666,34.36666666666667,73.7,46.1,7.7666666666666675,21.766666666666666,35.43333333333333,19.866666666666667,23.4,84.8,8.8,27.8,36.6,20.5,14.966666666666667,7.433333333333334,4.5,20.83333333333333,3.7666666666666666,0.5,0.6666666666666666
1837,SEA,SEA @ ATL,08/10/2010,W,40,81.3,28.9,65.5,43.9,6.5,18.233333333333334,35.56666666666667,17.0,21.53333333333333,79.2,11.733333333333333,25.1,36.833333333333336,17.366666666666667,16.266666666666666,8.633333333333333,4.1,20.9,7.9,0.8333333333333334,0.5,ATL,ATL vs. SEA,08/10/2010,L,40,85.43333333333334,32.63333333333333,72.86666666666666,44.56666666666667,4.133333333333334,13.433333333333335,30.7,16.033333333333335,22.66666666666667,70.33333333333333,13.1,26.766666666666666,39.86666666666667,19.466666666666665,17.3,8.6,4.4,20.666666666666668,2.466666666666667,0.6333333333333333,0.6666666666666666
1838,SAN,SAN vs. MIN,08/10/2010,L,40,75.13333333333334,27.8,61.0,45.16666666666666,6.1,17.066666666666666,34.86666666666667,13.433333333333335,17.1,78.76666666666667,7.133333333333334,21.83333333333333,28.966666666666665,17.433333333333334,15.633333333333333,7.2666666666666675,2.7666666666666666,17.166666666666668,-3.1333333333333333,0.43333333333333335,0.5,MIN,MIN @ SAN,08/10/2010,W,40,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5
1839,ATL,ATL vs. SEA,08/10/2010,L,40,85.43333333333334,32.63333333333333,72.86666666666666,44.56666666666667,4.133333333333334,13.433333333333335,30.7,16.033333333333335,22.66666666666667,70.33333333333333,13.1,26.766666666666666,39.86666666666667,19.466666666666665,17.3,8.6,4.4,20.666666666666668,2.466666666666667,0.6333333333333333,0.6666666666666666,SEA,SEA @ ATL,08/10/2010,W,40,81.3,28.9,65.5,43.9,6.5,18.233333333333334,35.56666666666667,17.0,21.53333333333333,79.2,11.733333333333333,25.1,36.833333333333336,17.366666666666667,16.266666666666666,8.633333333333333,4.1,20.9,7.9,0.8333333333333334,0.5
1840,NYL,NYL @ MIN,08/08/2010,W,40,76.83333333333333,28.66666666666667,65.1,43.83333333333334,6.833333333333332,18.066666666666666,37.6,12.666666666666664,15.633333333333333,80.46666666666667,8.4,22.8,31.2,17.766666666666666,15.2,8.533333333333333,2.933333333333333,18.633333333333333,0.7333333333333333,0.5,0.3333333333333333,MIN,MIN vs. NYL,08/08/2010,L,40,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5
1841,LAS,LAS vs. SAN,08/08/2010,L,40,76.7,28.7,64.66666666666667,43.96666666666667,5.833333333333332,16.833333333333332,33.2,13.466666666666667,16.666666666666668,80.03333333333333,8.133333333333333,23.66666666666667,31.8,17.8,15.3,6.833333333333332,4.166666666666667,17.0,-3.2666666666666666,0.36666666666666653,0.5,SAN,SAN @ LAS,08/08/2010,W,40,75.13333333333334,27.8,61.0,45.16666666666666,6.1,17.066666666666666,34.86666666666667,13.433333333333335,17.1,78.76666666666667,7.133333333333334,21.83333333333333,28.966666666666665,17.433333333333334,15.633333333333333,7.2666666666666675,2.7666666666666666,17.166666666666668,-3.1333333333333333,0.43333333333333335,0.5
1842,CON,CON vs. WAS,08/08/2010,W,40,80.83333333333333,29.33333333333333,70.53333333333333,41.333333333333336,6.666666666666668,19.3,33.03333333333333,15.5,19.633333333333333,77.43333333333334,10.833333333333336,25.7,36.53333333333333,17.5,14.8,7.4,3.733333333333333,18.33333333333333,-1.3333333333333333,0.5,0.3333333333333333,WAS,WAS @ CON,08/08/2010,L,40,76.16666666666667,27.266666666666666,62.13333333333333,43.63333333333333,4.666666666666667,13.066666666666665,36.73333333333333,16.966666666666665,22.63333333333333,75.73333333333333,10.966666666666667,23.53333333333333,34.5,13.3,17.933333333333334,8.666666666666666,2.466666666666667,19.7,2.1,0.5666666666666667,0.5
1843,IND,IND @ PHO,08/08/2010,W,40,76.86666666666666,27.16666666666667,64.36666666666666,42.06666666666667,6.4,18.266666666666666,35.23333333333333,16.133333333333333,20.466666666666665,78.33333333333333,10.1,22.03333333333333,32.13333333333333,16.333333333333332,16.2,10.966666666666667,4.7,21.066666666666666,4.066666666666666,0.6,0.3333333333333333,PHO,PHO vs. IND,08/08/2010,L,40,96.36666666666666,34.36666666666667,73.7,46.1,7.7666666666666675,21.766666666666666,35.43333333333333,19.866666666666667,23.4,84.8,8.8,27.8,36.6,20.5,14.966666666666667,7.433333333333334,4.5,20.83333333333333,3.7666666666666666,0.5,0.6666666666666666
1844,MIN,MIN @ CHI,08/07/2010,W,45,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5,CHI,CHI vs. MIN,08/07/2010,L,45,75.4,26.83333333333333,62.03333333333333,42.7,4.9,14.0,35.3,16.833333333333332,21.73333333333333,76.36666666666666,9.066666666666666,22.16666666666667,31.23333333333333,16.333333333333332,14.866666666666667,8.166666666666666,4.566666666666666,18.233333333333334,0.3,0.4666666666666667,0.3333333333333333
1845,TUL,TUL @ SEA,08/07/2010,L,40,79.16,29.48,69.24,42.24,6.0,16.0,37.08,14.2,20.32,70.36,10.2,21.68,31.88,17.28,18.68,10.12,4.6,20.32,-11.28,0.13333333333333333,0.5,SEA,SEA vs. TUL,08/07/2010,W,40,81.3,28.9,65.5,43.9,6.5,18.233333333333334,35.56666666666667,17.0,21.53333333333333,79.2,11.733333333333333,25.1,36.833333333333336,17.366666666666667,16.266666666666666,8.633333333333333,4.1,20.9,7.9,0.8333333333333334,0.5
1846,ATL,ATL @ IND,08/06/2010,L,40,85.43333333333334,32.63333333333333,72.86666666666666,44.56666666666667,4.133333333333334,13.433333333333335,30.7,16.033333333333335,22.66666666666667,70.33333333333333,13.1,26.766666666666666,39.86666666666667,19.466666666666665,17.3,8.6,4.4,20.666666666666668,2.466666666666667,0.6333333333333333,0.6666666666666666,IND,IND vs. ATL,08/06/2010,W,40,76.86666666666666,27.16666666666667,64.36666666666666,42.06666666666667,6.4,18.266666666666666,35.23333333333333,16.133333333333333,20.466666666666665,78.33333333333333,10.1,22.03333333333333,32.13333333333333,16.333333333333332,16.2,10.966666666666667,4.7,21.066666666666666,4.066666666666666,0.6,0.3333333333333333
1847,LAS,LAS vs. TUL,08/06/2010,W,40,76.7,28.7,64.66666666666667,43.96666666666667,5.833333333333332,16.833333333333332,33.2,13.466666666666667,16.666666666666668,80.03333333333333,8.133333333333333,23.66666666666667,31.8,17.8,15.3,6.833333333333332,4.166666666666667,17.0,-3.2666666666666666,0.36666666666666653,0.5,TUL,TUL @ LAS,08/06/2010,L,40,79.16,29.48,69.24,42.24,6.0,16.0,37.08,14.2,20.32,70.36,10.2,21.68,31.88,17.28,18.68,10.12,4.6,20.32,-11.28,0.13333333333333333,0.5
1848,NYL,NYL vs. WAS,08/06/2010,W,40,76.83333333333333,28.66666666666667,65.1,43.83333333333334,6.833333333333332,18.066666666666666,37.6,12.666666666666664,15.633333333333333,80.46666666666667,8.4,22.8,31.2,17.766666666666666,15.2,8.533333333333333,2.933333333333333,18.633333333333333,0.7333333333333333,0.5,0.3333333333333333,WAS,WAS @ NYL,08/06/2010,L,40,76.16666666666667,27.266666666666666,62.13333333333333,43.63333333333333,4.666666666666667,13.066666666666665,36.73333333333333,16.966666666666665,22.63333333333333,75.73333333333333,10.966666666666667,23.53333333333333,34.5,13.3,17.933333333333334,8.666666666666666,2.466666666666667,19.7,2.1,0.5666666666666667,0.5
1849,IND,IND vs. ATL,08/06/2010,W,40,76.86666666666666,27.16666666666667,64.36666666666666,42.06666666666667,6.4,18.266666666666666,35.23333333333333,16.133333333333333,20.466666666666665,78.33333333333333,10.1,22.03333333333333,32.13333333333333,16.333333333333332,16.2,10.966666666666667,4.7,21.066666666666666,4.066666666666666,0.6,0.3333333333333333,ATL,ATL @ IND,08/06/2010,L,40,85.43333333333334,32.63333333333333,72.86666666666666,44.56666666666667,4.133333333333334,13.433333333333335,30.7,16.033333333333335,22.66666666666667,70.33333333333333,13.1,26.766666666666666,39.86666666666667,19.466666666666665,17.3,8.6,4.4,20.666666666666668,2.466666666666667,0.6333333333333333,0.6666666666666666
1850,CON,CON @ SEA,08/05/2010,L,40,80.83333333333333,29.33333333333333,70.53333333333333,41.333333333333336,6.666666666666668,19.3,33.03333333333333,15.5,19.633333333333333,77.43333333333334,10.833333333333336,25.7,36.53333333333333,17.5,14.8,7.4,3.733333333333333,18.33333333333333,-1.3333333333333333,0.5,0.3333333333333333,SEA,SEA vs. CON,08/05/2010,W,40,81.3,28.9,65.5,43.9,6.5,18.233333333333334,35.56666666666667,17.0,21.53333333333333,79.2,11.733333333333333,25.1,36.833333333333336,17.366666666666667,16.266666666666666,8.633333333333333,4.1,20.9,7.9,0.8333333333333334,0.5
1851,LAS,LAS vs. CHI,08/04/2010,W,40,76.7,28.7,64.66666666666667,43.96666666666667,5.833333333333332,16.833333333333332,33.2,13.466666666666667,16.666666666666668,80.03333333333333,8.133333333333333,23.66666666666667,31.8,17.8,15.3,6.833333333333332,4.166666666666667,17.0,-3.2666666666666666,0.36666666666666653,0.5,CHI,CHI @ LAS,08/04/2010,L,40,75.4,26.83333333333333,62.03333333333333,42.7,4.9,14.0,35.3,16.833333333333332,21.73333333333333,76.36666666666666,9.066666666666666,22.16666666666667,31.23333333333333,16.333333333333332,14.866666666666667,8.166666666666666,4.566666666666666,18.233333333333334,0.3,0.4666666666666667,0.3333333333333333
1852,NYL,NYL @ IND,08/03/2010,W,40,76.83333333333333,28.66666666666667,65.1,43.83333333333334,6.833333333333332,18.066666666666666,37.6,12.666666666666664,15.633333333333333,80.46666666666667,8.4,22.8,31.2,17.766666666666666,15.2,8.533333333333333,2.933333333333333,18.633333333333333,0.7333333333333333,0.5,0.3333333333333333,IND,IND vs. NYL,08/03/2010,L,40,76.86666666666666,27.16666666666667,64.36666666666666,42.06666666666667,6.4,18.266666666666666,35.23333333333333,16.133333333333333,20.466666666666665,78.33333333333333,10.1,22.03333333333333,32.13333333333333,16.333333333333332,16.2,10.966666666666667,4.7,21.066666666666666,4.066666666666666,0.6,0.3333333333333333
1853,CON,CON @ MIN,08/03/2010,L,45,80.83333333333333,29.33333333333333,70.53333333333333,41.333333333333336,6.666666666666668,19.3,33.03333333333333,15.5,19.633333333333333,77.43333333333334,10.833333333333336,25.7,36.53333333333333,17.5,14.8,7.4,3.733333333333333,18.33333333333333,-1.3333333333333333,0.5,0.3333333333333333,MIN,MIN vs. CON,08/03/2010,W,45,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5
1854,PHO,PHO @ SAN,08/03/2010,W,40,96.36666666666666,34.36666666666667,73.7,46.1,7.7666666666666675,21.766666666666666,35.43333333333333,19.866666666666667,23.4,84.8,8.8,27.8,36.6,20.5,14.966666666666667,7.433333333333334,4.5,20.83333333333333,3.7666666666666666,0.5,0.6666666666666666,SAN,SAN vs. PHO,08/03/2010,L,40,75.13333333333334,27.8,61.0,45.16666666666666,6.1,17.066666666666666,34.86666666666667,13.433333333333335,17.1,78.76666666666667,7.133333333333334,21.83333333333333,28.966666666666665,17.433333333333334,15.633333333333333,7.2666666666666675,2.7666666666666666,17.166666666666668,-3.1333333333333333,0.43333333333333335,0.5
1855,MIN,MIN vs. CON,08/03/2010,W,45,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5,CON,CON @ MIN,08/03/2010,L,45,80.83333333333333,29.33333333333333,70.53333333333333,41.333333333333336,6.666666666666668,19.3,33.03333333333333,15.5,19.633333333333333,77.43333333333334,10.833333333333336,25.7,36.53333333333333,17.5,14.8,7.4,3.733333333333333,18.33333333333333,-1.3333333333333333,0.5,0.3333333333333333
1856,WAS,WAS @ ATL,08/03/2010,W,40,76.16666666666667,27.266666666666666,62.13333333333333,43.63333333333333,4.666666666666667,13.066666666666665,36.73333333333333,16.966666666666665,22.63333333333333,75.73333333333333,10.966666666666667,23.53333333333333,34.5,13.3,17.933333333333334,8.666666666666666,2.466666666666667,19.7,2.1,0.5666666666666667,0.5,ATL,ATL vs. WAS,08/03/2010,L,40,85.43333333333334,32.63333333333333,72.86666666666666,44.56666666666667,4.133333333333334,13.433333333333335,30.7,16.033333333333335,22.66666666666667,70.33333333333333,13.1,26.766666666666666,39.86666666666667,19.466666666666665,17.3,8.6,4.4,20.666666666666668,2.466666666666667,0.6333333333333333,0.6666666666666666
1857,ATL,ATL vs. IND,08/01/2010,W,40,85.43333333333334,32.63333333333333,72.86666666666666,44.56666666666667,4.133333333333334,13.433333333333335,30.7,16.033333333333335,22.66666666666667,70.33333333333333,13.1,26.766666666666666,39.86666666666667,19.466666666666665,17.3,8.6,4.4,20.666666666666668,2.466666666666667,0.6333333333333333,0.6666666666666666,IND,IND @ ATL,08/01/2010,L,40,76.86666666666666,27.16666666666667,64.36666666666666,42.06666666666667,6.4,18.266666666666666,35.23333333333333,16.133333333333333,20.466666666666665,78.33333333333333,10.1,22.03333333333333,32.13333333333333,16.333333333333332,16.2,10.966666666666667,4.7,21.066666666666666,4.066666666666666,0.6,0.3333333333333333
1858,MIN,MIN vs. SEA,08/01/2010,W,40,77.93333333333334,26.766666666666666,69.16666666666667,38.4,6.033333333333332,17.933333333333334,31.466666666666665,18.366666666666667,24.4,76.13333333333334,11.266666666666667,22.6,33.86666666666667,14.9,15.4,9.133333333333333,3.1333333333333333,20.2,-5.7666666666666675,0.3333333333333333,0.5,SEA,SEA @ MIN,08/01/2010,L,40,81.3,28.9,65.5,43.9,6.5,18.233333333333334,35.56666666666667,17.0,21.53333333333333,79.2,11.733333333333333,25.1,36.833333333333336,17.366666666666667,16.266666666666666,8.633333333333333,4.1,20.9,7.9,0.8333333333333334,0.5
1859,TUL,TUL @ WAS,08/01/2010,L,40,79.16,29.48,69.24,42.24,6.0,16.0,37.08,14.2,20.32,70.36,10.2,21.68,31.88,17.28,18.68,10.12,4.6,20.32,-11.28,0.13333333333333333,0.5,WAS,WAS vs. TUL,08/01/2010,W,40,76.16666666666667,27.266666666666666,62.13333333333333,43.63333333333333,4.666666666666667,13.066666666666665,36.73333333333333,16.966666666666665,22.63333333333333,75.73333333333333,10.966666666666667,23.53333333333333,34.5,13.3,17.933333333333334,8.666666666666666,2.466666666666667,19.7,2.1,0.5666666666666667,0.5
1860,NYL,NYL vs. CON,08/01/2010,W,40,76.83333333333333,28.66666666666667,65.1,43.83333333333334,6.833333333333332,18.066666666666666,37.6,12.666666666666664,15.633333333333333,80.46666666666667,8.4,22.8,31.2,17.766666666666666,15.2,8.533333333333333,2.933333333333333,18.633333333333333,0.7333333333333333,0.5,0.3333333333333333,CON,CON @ NYL,08/01/2010,L,40,80.83333333333333,29.33333333333333,70.53333333333333,41.333333333333336,6.666666666666668,19.3,33.03333333333333,15.5,19.633333333333333,77.43333333333334,10.833333333333336,25.7,36.53333333333333,17.5,14.8,7.4,3.733333333333333,18.33333333333333,-1.3333333333333333,0.5,0.3333333333333333
1861,CON,CON @ NYL,08/01/2010,L,40,80.83333333333333,29.33333333333333,70.53333333333333,41.333333333333336,6.666666666666668,19.3,33.03333333333333,15.5,19.633333333333333,77.43333333333334,10.833333333333336,25.7,36.53333333333333,17.5,14.8,7.4,3.733333333333333,18.33333333333333,-1.3333333333333333,0.5,0.3333333333333333,NYL,NYL vs. CON,08/01/2010,W,40,76.83333333333333,28.66666666666667,65.1,43.83333333333334,6.833333333333332,18.066666666666666,37.6,12.666666666666664,15.633333333333333,80.46666666666667,8.4,22.8,31.2,17.766666666666666,15.2,8.533333333333333,2.933333333333333,18.633333333333333,0.7333333333333333,0.5,0.3333333333333333
1862,LAS,LAS @ NYL,07/30/2010,L,40,77.46666666666667,29.0,64.93333333333334,44.4,5.033333333333333,15.666666666666664,31.2,14.433333333333335,18.1,79.26666666666667,9.033333333333333,24.53333333333333,33.56666666666667,18.166666666666668,16.166666666666668,6.033333333333332,4.866666666666666,16.666666666666668,-0.7,0.4666666666666667,0.6666666666666666,NYL,NYL vs. LAS,07/30/2010,W,40,75.63333333333334,27.7,63.3,43.43333333333333,6.833333333333332,18.466666666666665,36.8,13.4,16.5,80.06666666666666,8.333333333333334,23.4,31.73333333333333,17.1,15.7,7.9,2.933333333333333,18.7,0.13333333333333333,0.4666666666666667,0.5
1863,SEA,SEA vs. CHI,07/30/2010,W,40,79.0,27.566666666666666,63.43333333333333,43.1,5.6,16.433333333333334,34.03333333333333,18.266666666666666,22.93333333333333,79.46666666666667,11.0,24.1,35.1,16.6,16.1,9.066666666666666,4.233333333333333,20.966666666666665,5.966666666666668,0.7333333333333333,0.5,CHI,CHI @ SEA,07/30/2010,L,40,77.13333333333334,27.066666666666666,62.53333333333333,42.766666666666666,5.366666666666666,15.0,36.4,17.633333333333333,22.53333333333333,77.73333333333333,8.666666666666666,22.13333333333333,30.8,16.4,14.933333333333335,8.133333333333333,4.433333333333334,18.1,-0.7,0.43333333333333335,0.6666666666666666
1864,TUL,TUL vs. SAN,07/30/2010,L,40,80.8,30.33333333333333,68.73333333333333,43.86666666666667,5.2,14.533333333333333,35.4,14.933333333333335,22.066666666666666,67.86666666666666,9.066666666666666,23.266666666666666,32.333333333333336,18.0,18.733333333333334,10.533333333333333,4.8,20.933333333333334,-9.066666666666666,0.1,0.5,SAN,SAN @ TUL,07/30/2010,W,40,78.1,27.966666666666665,63.5,43.53333333333333,6.866666666666666,19.9,34.166666666666664,15.3,19.766666666666666,76.7,7.833333333333332,22.9,30.73333333333333,18.233333333333334,15.166666666666664,7.133333333333334,2.7666666666666666,18.766666666666666,-3.2666666666666666,0.4,0.3333333333333333
1865,ATL,ATL @ CON,07/30/2010,W,40,86.23333333333332,32.96666666666667,73.2,44.86666666666667,4.366666666666666,13.166666666666664,32.36666666666667,15.933333333333335,22.73333333333333,69.76666666666667,13.3,25.266666666666666,38.56666666666667,18.83333333333333,17.033333333333335,9.033333333333333,4.2,20.133333333333333,2.833333333333333,0.6666666666666666,0.6666666666666666,CON,CON vs. ATL,07/30/2010,L,40,81.16666666666667,29.566666666666666,70.1,41.9,6.7,20.03333333333333,32.833333333333336,15.333333333333336,20.03333333333333,76.03333333333333,10.533333333333333,25.16666666666667,35.7,17.833333333333332,14.7,7.666666666666668,3.8666666666666663,19.4,0.3333333333333333,0.5333333333333333,0.5
1866,WAS,WAS @ IND,07/30/2010,W,40,75.0,27.4,63.96666666666667,42.6,3.966666666666667,12.366666666666667,32.36666666666667,16.233333333333334,22.6,72.36666666666666,10.633333333333333,23.6,34.23333333333333,13.0,17.5,9.166666666666666,3.1,20.233333333333334,0.2333333333333333,0.5333333333333333,0.3333333333333333,IND,IND vs. WAS,07/30/2010,L,40,75.0,26.13333333333333,64.43333333333334,40.3,6.2333333333333325,18.466666666666665,33.86666666666667,16.5,20.8,79.1,10.266666666666667,21.5,31.766666666666666,15.333333333333336,15.7,10.933333333333335,3.8666666666666663,21.1,2.1666666666666665,0.5333333333333333,0.6666666666666666
1867,WAS,WAS vs. SAN,07/29/2010,L,40,75.0,27.4,63.96666666666667,42.6,3.966666666666667,12.366666666666667,32.36666666666667,16.233333333333334,22.6,72.36666666666666,10.633333333333333,23.6,34.23333333333333,13.0,17.5,9.166666666666666,3.1,20.233333333333334,0.2333333333333333,0.5333333333333333,0.3333333333333333,SAN,SAN @ WAS,07/29/2010,W,40,78.1,27.966666666666665,63.5,43.53333333333333,6.866666666666666,19.9,34.166666666666664,15.3,19.766666666666666,76.7,7.833333333333332,22.9,30.73333333333333,18.233333333333334,15.166666666666664,7.133333333333334,2.7666666666666666,18.766666666666666,-3.2666666666666666,0.4,0.3333333333333333
1868,MIN,MIN @ PHO,07/29/2010,L,40,77.56666666666666,26.53333333333333,67.23333333333333,39.16666666666666,6.466666666666668,19.5,31.73333333333333,18.03333333333333,22.8,79.43333333333334,10.866666666666667,22.23333333333333,33.1,14.9,15.8,9.066666666666666,3.2,20.566666666666666,-6.5,0.3,0.16666666666666666,PHO,PHO vs. MIN,07/29/2010,W,40,91.36666666666666,32.5,71.26666666666667,45.26666666666666,7.833333333333332,21.5,35.63333333333333,18.53333333333333,22.23333333333333,82.93333333333334,8.7,26.966666666666665,35.666666666666664,18.966666666666665,15.133333333333333,7.066666666666666,4.633333333333334,21.133333333333333,1.3333333333333333,0.4666666666666667,0.5
1869,PHO,PHO @ SEA,07/27/2010,L,40,91.36666666666666,32.5,71.26666666666667,45.26666666666666,7.833333333333332,21.5,35.63333333333333,18.53333333333333,22.23333333333333,82.93333333333334,8.7,26.966666666666665,35.666666666666664,18.966666666666665,15.133333333333333,7.066666666666666,4.633333333333334,21.133333333333333,1.3333333333333333,0.4666666666666667,0.5,SEA,SEA vs. PHO,07/27/2010,W,40,79.0,27.566666666666666,63.43333333333333,43.1,5.6,16.433333333333334,34.03333333333333,18.266666666666666,22.93333333333333,79.46666666666667,11.0,24.1,35.1,16.6,16.1,9.066666666666666,4.233333333333333,20.966666666666665,5.966666666666668,0.7333333333333333,0.5
