Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
IND,IND vs. NYL,06/01/2019,W,40,92,34,65,52.3,7,16,43.8,17,22,77.3,7,24,31,19,15,9,6,19,15,
NYL,NYL @ IND,06/01/2019,L,40,77,26,75,34.7,7,24,29.2,18,25,72.0,17,22,39,19,16,11,2,22,-15,
ATL,ATL @ WAS,06/01/2019,L,40,75,30,71,42.3,5,21,23.8,10,17,58.8,12,16,28,9,14,5,1,19,-21,
MIN,MIN @ DAL,06/01/2019,W,40,70,26,65,40.0,5,19,26.3,13,17,76.5,10,28,38,18,16,8,4,17,3,
WAS,WAS vs. ATL,06/01/2019,W,40,96,38,67,56.7,9,25,36.0,11,13,84.6,9,26,35,27,14,6,6,22,21,
CHI,CHI vs. SEA,06/01/2019,W,40,83,36,70,51.4,7,22,31.8,4,5,80.0,5,32,37,27,19,8,3,12,4,
DAL,DAL vs. MIN,06/01/2019,L,40,67,27,72,37.5,5,21,23.8,8,13,61.5,13,21,34,14,13,7,7,18,-3,
SEA,SEA @ CHI,06/01/2019,L,40,79,31,79,39.2,6,28,21.4,11,13,84.6,12,23,35,18,13,14,3,8,-4,
PHO,PHO vs. LVA,05/31/2019,W,40,86,32,63,50.8,10,23,43.5,12,16,75.0,4,31,35,21,14,8,7,19,2,
LVA,LVA @ PHO,05/31/2019,L,40,84,30,76,39.5,8,16,50.0,16,20,80.0,13,25,38,19,11,8,3,20,-2,
LAS,LAS vs. CON,05/31/2019,W,40,77,28,72,38.9,6,20,30.0,15,17,88.2,9,30,39,15,12,6,4,22,7,
CON,CON @ LAS,05/31/2019,L,40,70,24,78,30.8,6,23,26.1,16,25,64.0,18,33,51,13,15,4,5,21,-7,
SEA,SEA @ ATL,05/31/2019,W,40,82,30,69,43.5,4,14,28.6,18,21,85.7,7,34,41,23,11,6,5,17,16,
ATL,ATL vs. SEA,05/31/2019,L,40,66,24,73,32.9,6,23,26.1,12,14,85.7,9,31,40,15,14,4,8,18,-16,
MIN,MIN vs. SEA,05/29/2019,W,40,72,27,61,44.3,6,17,35.3,12,15,80.0,11,29,40,22,22,6,3,19,11,
SEA,SEA @ MIN,05/29/2019,L,40,61,24,66,36.4,2,15,13.3,11,14,78.6,8,14,22,13,14,12,3,24,-11,
CON,CON vs. IND,05/28/2019,W,40,88,32,70,45.7,10,22,45.5,14,22,63.6,12,25,37,18,12,4,4,11,11,
IND,IND @ CON,05/28/2019,L,40,77,35,72,48.6,5,16,31.3,2,3,66.7,5,21,26,21,13,5,2,24,-11,
LAS,LAS @ LVA,05/26/2019,L,40,70,28,77,36.4,5,13,38.5,9,13,69.2,10,30,40,17,14,9,8,22,-13,
LVA,LVA vs. LAS,05/26/2019,W,40,83,31,74,41.9,4,14,28.6,17,22,77.3,11,34,45,16,16,10,6,19,13,
CHI,CHI @ MIN,05/25/2019,L,40,71,28,70,40.0,3,13,23.1,12,15,80.0,6,23,29,19,16,11,3,22,-18,
CON,CON vs. WAS,05/25/2019,W,40,84,33,76,43.4,6,20,30.0,12,14,85.7,11,29,40,18,10,7,5,19,15,
SEA,SEA vs. PHO,05/25/2019,W,40,77,28,67,41.8,6,19,31.6,15,23,65.2,13,23,36,15,16,10,4,18,9,
PHO,PHO @ SEA,05/25/2019,L,40,68,27,61,44.3,6,17,35.3,8,8,100,6,23,29,16,20,9,3,20,-9,
WAS,WAS @ CON,05/25/2019,L,40,69,27,72,37.5,3,21,14.3,12,15,80.0,11,26,37,17,12,4,7,17,-15,
MIN,MIN vs. CHI,05/25/2019,W,40,89,30,68,44.1,6,20,30.0,23,32,71.9,17,29,46,17,21,11,5,21,18,
IND,IND @ NYL,05/24/2019,W,40,81,29,69,42.0,3,12,25.0,20,28,71.4,11,27,38,15,10,8,4,22,1,
NYL,NYL vs. IND,05/24/2019,L,40,80,28,70,40.0,5,14,35.7,19,23,82.6,13,27,40,14,16,4,4,25,-1,
ATL,ATL vs. DAL,05/24/2019,W,40,76,27,63,42.9,4,14,28.6,18,29,62.1,8,23,31,16,16,6,11,13,4,
DAL,DAL @ ATL,05/24/2019,L,40,72,26,74,35.1,8,24,33.3,12,16,75.0,17,25,42,18,18,12,6,31,-4,
LAS,LAS @ LVA,05/26/2019,L,40,70,28,77,36.4,5,13,38.5,9,13,69.2,10,30,40,17,14,9,8,22,-13,
LVA,LVA vs. LAS,05/26/2019,W,40,83,31,74,41.9,4,14,28.6,17,22,77.3,11,34,45,16,16,10,6,19,13,
CHI,CHI @ MIN,05/25/2019,L,40,71,28,70,40.0,3,13,23.1,12,15,80.0,6,23,29,19,16,11,3,22,-18,
CON,CON vs. WAS,05/25/2019,W,40,84,33,76,43.4,6,20,30.0,12,14,85.7,11,29,40,18,10,7,5,19,15,
SEA,SEA vs. PHO,05/25/2019,W,40,77,28,67,41.8,6,19,31.6,15,23,65.2,13,23,36,15,16,10,4,18,9,
PHO,PHO @ SEA,05/25/2019,L,40,68,27,61,44.3,6,17,35.3,8,8,100,6,23,29,16,20,9,3,20,-9,
WAS,WAS @ CON,05/25/2019,L,40,69,27,72,37.5,3,21,14.3,12,15,80.0,11,26,37,17,12,4,7,17,-15,
MIN,MIN vs. CHI,05/25/2019,W,40,89,30,68,44.1,6,20,30.0,23,32,71.9,17,29,46,17,21,11,5,21,18,
IND,IND @ NYL,05/24/2019,W,40,81,29,69,42.0,3,12,25.0,20,28,71.4,11,27,38,15,10,8,4,22,1,
NYL,NYL vs. IND,05/24/2019,L,40,80,28,70,40.0,5,14,35.7,19,23,82.6,13,27,40,14,16,4,4,25,-1,
ATL,ATL vs. DAL,05/24/2019,W,40,76,27,63,42.9,4,14,28.6,18,29,62.1,8,23,31,16,16,6,11,13,4,
DAL,DAL @ ATL,05/24/2019,L,40,72,26,74,35.1,8,24,33.3,12,16,75.0,17,25,42,18,18,12,6,31,-4,
MIN,MIN vs. WAS,08/19/2018,W,40,88,35,61,57.4,6,13,46.2,12,13,92.3,7,22,29,22,15,6,1,11,5,
PHO,PHO vs. NYL,08/19/2018,W,40,96,32,66,48.5,15,31,48.4,17,18,94.4,9,27,36,24,12,6,3,23,11,
LVA,LVA vs. ATL,08/19/2018,L,40,78,32,81,39.5,1,12,8.3,13,19,68.4,17,25,42,23,13,5,3,20,-15,
CHI,CHI vs. IND,08/19/2018,L,40,92,36,67,53.7,8,20,40.0,12,15,80.0,5,23,28,29,13,6,4,16,-5,
CON,CON vs. LAS,08/19/2018,W,40,89,32,63,50.8,11,20,55.0,14,16,87.5,3,30,33,22,16,6,1,19,3,
WAS,WAS @ MIN,08/19/2018,L,40,83,34,67,50.7,7,20,35.0,8,9,88.9,7,18,25,18,11,9,1,14,-5,
DAL,DAL @ SEA,08/19/2018,L,40,68,26,74,35.1,4,22,18.2,12,12,100,11,20,31,12,10,11,4,8,-16,
LAS,LAS @ CON,08/19/2018,L,40,86,30,76,39.5,7,23,30.4,19,22,86.4,10,26,36,12,12,8,4,15,-3,
SEA,SEA vs. DAL,08/19/2018,W,40,84,34,72,47.2,11,22,50.0,5,7,71.4,10,33,43,21,17,5,4,16,16,
ATL,ATL @ LVA,08/19/2018,W,40,93,36,73,49.3,7,18,38.9,14,20,70.0,9,27,36,22,9,6,6,18,15,
NYL,NYL @ PHO,08/19/2018,L,40,85,30,69,43.5,8,24,33.3,17,21,81.0,10,23,33,17,9,6,1,19,-11,
IND,IND @ CHI,08/19/2018,W,40,97,38,75,50.7,8,16,50.0,13,17,76.5,12,23,35,21,8,7,1,14,5,
CHI,CHI @ IND,08/18/2018,W,50,115,44,91,48.4,6,21,28.6,21,25,84.0,13,42,55,27,17,3,4,25,9,
IND,IND vs. CHI,08/18/2018,L,50,106,38,94,40.4,4,20,20.0,26,32,81.3,11,30,41,22,7,8,9,21,-9,
PHO,PHO vs. ATL,08/17/2018,W,40,104,37,73,50.7,11,28,39.3,19,24,79.2,12,30,42,29,15,7,8,23,9,
DAL,DAL vs. LVA,08/17/2018,W,40,107,37,76,48.7,9,22,40.9,24,30,80.0,19,23,42,23,11,9,4,20,5,
LAS,LAS @ WAS,08/17/2018,L,40,67,25,67,37.3,6,17,35.3,11,11,100,11,28,39,16,12,6,2,7,-2,
NYL,NYL @ SEA,08/17/2018,L,40,77,30,75,40.0,7,23,30.4,10,14,71.4,11,26,37,15,14,6,4,20,-8,
MIN,MIN @ CON,08/17/2018,L,40,79,35,71,49.3,3,17,17.6,6,6,100,6,20,26,27,13,3,1,20,-17,
SEA,SEA vs. NYL,08/17/2018,W,40,85,28,65,43.1,13,29,44.8,16,23,69.6,9,33,42,18,19,10,4,17,8,
WAS,WAS vs. LAS,08/17/2018,W,40,69,28,73,38.4,7,25,28.0,6,6,100,12,27,39,18,8,8,6,10,2,
LVA,LVA @ DAL,08/17/2018,L,40,102,41,71,57.7,8,16,50.0,12,16,75.0,6,19,25,30,12,2,8,22,-5,
ATL,ATL @ PHO,08/17/2018,L,40,95,30,71,42.3,11,21,52.4,24,33,72.7,8,21,29,14,10,6,5,22,-9,
CON,CON vs. MIN,08/17/2018,W,40,96,35,63,55.6,8,18,44.4,18,23,78.3,6,25,31,25,10,7,4,9,17,
WAS,WAS @ IND,08/15/2018,W,40,76,29,67,43.3,9,22,40.9,9,12,75.0,6,30,36,17,10,5,6,13,14,
NYL,NYL @ LVA,08/15/2018,L,40,72,28,65,43.1,8,23,34.8,8,12,66.7,6,26,32,16,15,6,3,19,-13,
IND,IND vs. WAS,08/15/2018,L,40,62,25,73,34.2,3,18,16.7,9,10,90.0,11,28,39,16,10,4,0,12,-14,
LVA,LVA vs. NYL,08/15/2018,W,40,85,35,67,52.2,3,16,18.8,12,17,70.6,8,28,36,18,10,6,1,15,13,
LAS,LAS vs. NYL,08/14/2018,W,40,74,29,79,36.7,4,19,21.1,12,14,85.7,11,27,38,13,7,11,2,12,8,
NYL,NYL @ LAS,08/14/2018,L,40,66,27,62,43.5,5,20,25.0,7,14,50.0,8,32,40,15,18,3,3,19,-8,
CON,CON vs. DAL,08/14/2018,W,40,96,36,69,52.2,6,17,35.3,18,24,75.0,9,25,34,21,9,11,0,20,20,
DAL,DAL @ CON,08/14/2018,L,40,76,26,68,38.2,8,29,27.6,16,19,84.2,11,19,30,14,13,5,8,19,-20,
MIN,MIN vs. CHI,08/14/2018,L,40,88,33,71,46.5,10,24,41.7,12,19,63.2,12,20,32,20,17,7,5,18,-3,
CHI,CHI @ MIN,08/14/2018,W,40,91,34,62,54.8,7,15,46.7,16,21,76.2,5,23,28,21,14,6,3,18,3,
SEA,SEA @ MIN,08/12/2018,W,40,81,33,70,47.1,11,25,44.0,4,6,66.7,5,34,39,23,15,6,7,8,9,
CON,CON vs. CHI,08/12/2018,W,40,82,31,79,39.2,3,18,16.7,17,22,77.3,21,30,51,11,17,10,3,18,7,
CHI,CHI @ CON,08/12/2018,L,40,75,27,65,41.5,7,17,41.2,14,17,82.4,5,28,33,19,17,6,1,21,-7,
NYL,NYL vs. ATL,08/12/2018,L,40,77,32,66,48.5,2,17,11.8,11,14,78.6,7,35,42,22,16,5,1,23,-9,
MIN,MIN vs. SEA,08/12/2018,L,40,72,31,75,41.3,6,17,35.3,4,4,100,7,22,29,19,9,11,4,8,-9,
DAL,DAL @ WAS,08/12/2018,L,40,80,26,76,34.2,10,30,33.3,18,22,81.8,15,28,43,15,12,5,2,23,-13,
PHO,PHO vs. LAS,08/12/2018,W,40,86,29,55,52.7,10,25,40.0,18,23,78.3,4,28,32,25,15,6,6,17,8,
ATL,ATL @ NYL,08/12/2018,W,40,86,27,68,39.7,10,26,38.5,22,30,73.3,7,25,32,16,7,11,3,12,9,
WAS,WAS vs. DAL,08/12/2018,W,40,93,30,67,44.8,11,23,47.8,22,24,91.7,5,30,35,19,7,8,5,15,13,
LAS,LAS @ PHO,08/12/2018,L,40,78,29,69,42.0,9,21,42.9,11,15,73.3,7,21,28,19,9,10,0,22,-8,
LVA,LVA vs. IND,08/11/2018,W,40,92,36,78,46.2,4,12,33.3,16,21,76.2,15,33,48,19,10,8,5,18,18,
DAL,DAL @ ATL,08/11/2018,L,40,82,33,78,42.3,9,24,37.5,7,11,63.6,10,26,36,16,15,7,3,19,-10,
IND,IND @ LVA,08/11/2018,L,40,74,29,80,36.3,10,22,45.5,6,9,66.7,13,20,33,19,11,7,4,21,-18,
ATL,ATL vs. DAL,08/11/2018,W,40,92,34,67,50.7,7,19,36.8,17,22,77.3,7,23,30,23,13,10,5,13,10,
PHO,PHO vs. IND,08/10/2018,W,40,94,36,71,50.7,10,26,38.5,12,14,85.7,6,31,37,19,10,3,3,15,20,
IND,IND @ PHO,08/10/2018,L,40,74,28,82,34.1,6,18,33.3,12,17,70.6,14,20,34,11,7,7,5,17,-20,
CON,CON @ CHI,08/10/2018,L,40,86,31,72,43.1,9,27,33.3,15,19,78.9,14,22,36,16,13,7,2,16,-11,
CHI,CHI vs. CON,08/10/2018,W,40,97,39,72,54.2,9,25,36.0,10,13,76.9,7,26,33,35,11,8,8,15,11,
SEA,SEA @ WAS,08/09/2018,L,40,77,23,58,39.7,9,26,34.6,22,24,91.7,6,17,23,17,10,5,1,12,-23,
LAS,LAS @ ATL,08/09/2018,L,40,73,29,69,42.0,6,19,31.6,9,14,64.3,9,21,30,16,13,13,2,17,-6,
LVA,LVA vs. MIN,08/09/2018,L,40,73,24,64,37.5,5,14,35.7,20,22,90.9,7,23,30,15,11,6,5,17,-16,
MIN,MIN @ LVA,08/09/2018,W,40,89,36,72,50.0,8,19,42.1,9,13,69.2,9,31,40,19,11,7,3,21,16,
WAS,WAS vs. SEA,08/09/2018,W,40,100,38,66,57.6,12,26,46.2,12,14,85.7,9,24,33,23,9,5,1,17,23,
ATL,ATL vs. LAS,08/09/2018,W,40,79,29,56,51.8,4,12,33.3,17,23,73.9,6,27,33,18,19,7,5,13,6,
LAS,LAS @ NYL,08/08/2018,W,40,82,29,67,43.3,12,28,42.9,12,16,75.0,7,24,31,20,13,7,2,14,1,
NYL,NYL vs. LAS,08/08/2018,L,40,81,32,69,46.4,7,16,43.8,10,12,83.3,12,30,42,22,14,6,4,16,-1,
CON,CON @ DAL,08/08/2018,W,40,101,40,71,56.3,6,12,50.0,15,19,78.9,10,22,32,25,9,11,5,16,9,
DAL,DAL vs. CON,08/08/2018,L,40,92,38,80,47.5,10,29,34.5,6,10,60.0,17,17,34,22,13,3,4,15,-9,
LVA,LVA @ ATL,08/07/2018,L,40,100,36,74,48.6,6,14,42.9,22,30,73.3,9,25,34,24,11,5,1,17,-9,
ATL,ATL vs. LVA,08/07/2018,W,40,109,43,80,53.8,9,23,39.1,14,16,87.5,8,21,29,23,11,7,14,20,9,
SEA,SEA @ IND,08/07/2018,W,40,94,37,72,51.4,9,23,39.1,11,17,64.7,7,29,36,27,9,7,6,12,15,
PHO,PHO vs. WAS,08/07/2018,L,40,98,37,74,50.0,7,26,26.9,17,18,94.4,10,24,34,24,11,5,4,17,-5,
MIN,MIN @ CHI,08/07/2018,W,40,85,34,64,53.1,7,12,58.3,10,13,76.9,6,31,37,22,21,13,3,15,21,
WAS,WAS @ PHO,08/07/2018,W,40,103,37,66,56.1,11,23,47.8,18,21,85.7,3,24,27,23,11,7,2,17,5,
CHI,CHI vs. MIN,08/07/2018,L,40,64,23,67,34.3,8,21,38.1,10,13,76.9,7,20,27,14,20,12,2,12,-21,
IND,IND vs. SEA,08/07/2018,L,40,79,31,67,46.3,6,15,40.0,11,11,100,5,28,33,20,14,5,4,14,-15,
SEA,SEA @ NYL,08/06/2018,W,40,96,35,80,43.8,8,21,38.1,18,22,81.8,12,27,39,25,9,16,6,9,16,
NYL,NYL vs. SEA,08/06/2018,L,40,80,34,72,47.2,6,16,37.5,6,8,75.0,10,32,42,23,20,3,2,16,-16,
DAL,DAL vs. WAS,08/05/2018,L,40,74,32,72,44.4,7,19,36.8,3,7,42.9,13,31,44,19,13,4,1,12,-2,
PHO,PHO @ LAS,08/05/2018,L,40,75,26,66,39.4,8,27,29.6,15,16,93.8,8,22,30,19,5,4,0,22,-3,
LVA,LVA @ CON,08/05/2018,L,40,88,35,69,50.7,7,12,58.3,11,14,78.6,2,24,26,19,14,7,1,15,-21,
MIN,MIN vs. ATL,08/05/2018,L,40,66,26,69,37.7,3,13,23.1,11,15,73.3,12,18,30,16,11,7,4,13,-20,
CON,CON vs. LVA,08/05/2018,W,40,109,46,77,59.7,9,22,40.9,8,12,66.7,6,29,35,23,10,9,4,13,21,
ATL,ATL @ MIN,08/05/2018,W,40,86,33,70,47.1,12,30,40.0,8,10,80.0,12,24,36,19,13,8,7,16,20,
LAS,LAS vs. PHO,08/05/2018,W,40,78,30,63,47.6,3,15,20.0,15,19,78.9,9,27,36,17,8,1,1,22,3,
WAS,WAS @ DAL,08/05/2018,W,40,76,28,65,43.1,11,32,34.4,9,13,69.2,5,24,29,20,10,7,7,11,2,
IND,IND @ NYL,08/04/2018,W,40,68,25,69,36.2,4,13,30.8,14,16,87.5,7,30,37,15,12,7,1,17,13,
NYL,NYL vs. IND,08/04/2018,L,40,55,20,63,31.7,4,23,17.4,11,14,78.6,7,32,39,14,20,5,3,19,-13,
ATL,ATL vs. CHI,08/03/2018,W,40,89,35,78,44.9,6,19,31.6,13,19,68.4,13,26,39,25,13,7,10,20,15,
MIN,MIN @ SEA,08/03/2018,L,40,75,31,67,46.3,5,13,38.5,8,9,88.9,9,32,41,18,18,1,5,11,-10,
SEA,SEA vs. MIN,08/03/2018,W,40,85,34,71,47.9,12,24,50.0,5,12,41.7,5,25,30,23,10,12,4,9,10,
CHI,CHI @ ATL,08/03/2018,L,40,74,25,65,38.5,4,13,30.8,20,23,87.0,7,25,32,15,18,8,8,19,-15,
DAL,DAL @ IND,08/02/2018,L,40,78,30,64,46.9,5,22,22.7,13,21,61.9,18,23,41,17,21,3,6,19,-6,
MIN,MIN @ LAS,08/02/2018,L,40,57,25,61,41.0,1,10,10.0,6,10,60.0,7,28,35,16,16,5,1,15,-22,
LAS,LAS vs. MIN,08/02/2018,W,40,79,32,65,49.2,8,16,50.0,7,11,63.6,6,24,30,22,9,7,4,19,22,
IND,IND vs. DAL,08/02/2018,W,40,84,31,67,46.3,7,20,35.0,15,20,75.0,8,17,25,13,12,13,1,21,6,
PHO,PHO @ LVA,08/01/2018,W,40,104,32,63,50.8,11,26,42.3,29,35,82.9,8,32,40,19,15,2,3,23,11,
NYL,NYL @ CON,08/01/2018,L,40,77,29,66,43.9,8,20,40.0,11,14,78.6,6,27,33,22,16,6,4,16,-15,
CON,CON vs. NYL,08/01/2018,W,40,92,36,76,47.4,11,26,42.3,9,14,64.3,10,28,38,21,10,8,1,12,15,
LVA,LVA vs. PHO,08/01/2018,L,40,93,33,84,39.3,2,11,18.2,25,31,80.6,16,25,41,21,8,6,2,25,-11,
CHI,CHI @ DAL,07/31/2018,W,40,92,37,71,52.1,6,13,46.2,12,16,75.0,9,21,30,21,9,8,1,25,1,
WAS,WAS @ ATL,07/31/2018,W,40,86,31,68,45.6,8,23,34.8,16,16,100,9,31,40,20,16,6,2,23,15,
DAL,DAL vs. CHI,07/31/2018,L,40,91,30,74,40.5,2,22,9.1,29,33,87.9,19,26,45,18,15,7,6,23,-1,
PHO,PHO vs. SEA,07/31/2018,L,40,91,34,72,47.2,6,22,27.3,17,24,70.8,7,25,32,25,8,5,6,14,-11,
SEA,SEA @ PHO,07/31/2018,W,40,102,40,74,54.1,11,22,50.0,11,13,84.6,5,31,36,24,11,4,6,17,11,
ATL,ATL vs. WAS,07/31/2018,L,40,71,26,73,35.6,3,22,13.6,16,22,72.7,13,22,35,12,10,9,5,18,-15,
PHO,PHO vs. CHI,07/25/2018,L,40,87,28,70,40.0,8,20,40.0,23,27,85.2,12,18,30,13,14,8,2,14,-14,
CHI,CHI @ PHO,07/25/2018,W,40,101,39,70,55.7,9,23,39.1,14,18,77.8,8,26,34,27,12,6,8,22,14,
IND,IND vs. SEA,07/24/2018,L,40,72,27,78,34.6,5,17,29.4,13,15,86.7,12,29,41,17,10,6,2,13,-20,
SEA,SEA @ IND,07/24/2018,W,40,92,36,71,50.7,12,28,42.9,8,11,72.7,5,34,39,25,12,5,5,17,20,
LAS,LAS vs. ATL,07/24/2018,L,40,71,26,63,41.3,5,20,25.0,14,15,93.3,7,22,29,13,14,5,5,13,-10,
WAS,WAS @ CON,07/24/2018,L,40,68,28,73,38.4,4,26,15.4,8,9,88.9,7,19,26,17,9,6,3,12,-26,
MIN,MIN vs. NYL,07/24/2018,W,40,85,31,76,40.8,3,19,15.8,20,31,64.5,17,20,37,20,8,9,5,13,3,
CON,CON vs. WAS,07/24/2018,W,40,94,39,68,57.4,9,16,56.3,7,8,87.5,7,32,39,24,13,5,1,14,26,
NYL,NYL @ MIN,07/24/2018,L,40,82,31,73,42.5,8,29,27.6,12,13,92.3,12,28,40,23,15,5,2,23,-3,
ATL,ATL @ LAS,07/24/2018,W,40,81,35,71,49.3,4,13,30.8,7,12,58.3,9,29,38,21,13,8,2,15,10,
IND,IND @ LVA,07/22/2018,L,40,74,28,68,41.2,5,13,38.5,13,19,68.4,7,22,29,19,12,5,3,17,-14,
LVA,LVA vs. IND,07/22/2018,W,40,88,33,73,45.2,4,11,36.4,18,24,75.0,13,34,47,20,11,5,5,16,14,
SEA,SEA @ ATL,07/22/2018,L,40,74,29,71,40.8,9,28,32.1,7,9,77.8,9,26,35,16,14,5,3,18,-13,
ATL,ATL vs. SEA,07/22/2018,W,40,87,35,71,49.3,2,11,18.2,15,23,65.2,13,28,41,21,10,6,3,16,13,
CHI,CHI vs. LAS,07/22/2018,L,40,76,31,69,44.9,7,24,29.2,7,11,63.6,8,24,32,23,13,5,1,13,-17,
